id,season,episode,title,air_date,production_code,runtime,rating,label_fox_dvd,label_wikipedia,label_dom111,label_derived,label_contested,label_rationale,imdb_id,wikidata_qid,director,writers,guest_cast,tagline_text,tagline_is_variant,logline,review_status
s08e09,8,9,Salvage,2001-01-14,8ABX10,60,6.6,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751196,Q7406552,Rod Hardy,Jeffrey Bell,Wade Williams; Arye Gross; Jennifer Parsons; Tamara Clatterbuck; Scott MacDonald; Dan Desmond; Ken Meseroll; Colleen Quinn; Reece Morgan; Randy Walker; Jack Forbes,The Truth Is Out There,False,,ai-drafted
s08e10,8,10,Badlaa,2001-01-21,8ABX12,60,6.6,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751082,Q4840998,Tony Wharmby,John Shiban,Bill Dow; Michael Welch; Jane Daly; Winston Story; Kiran Rao; Deep Roy; Tony Adelman; Andy Hubbell; Jacob Franchek; Jordan Warkol; Mimi Savage; Maura Soden; Calvin Remsberg; Christopher Hutson,The Truth Is Out There,False,,ai-drafted
s08e11,8,11,The Gift,2001-02-04,8ABX11,60,7.7,not-listed,mythology,mythology,mythology,True,2 of 3 voting sources say mythology.,tt0751226,Q7736404,Kim Manners,Frank Spotnitz,Mitch Pileggi; Tom Braidwood; Bruce Harwood; Dean Haglund; Michael McGrady; Caroline Lagerfelt; Natalie Radford; Jordan Marder; Justin Williams,The Truth Is Out There,False,,ai-drafted
s08e12,8,12,Medusa,2001-02-11,8ABX13,60,7,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751157,Q6807347,Richard Compton,Frank Spotnitz,Penny Johnson Jerald; Brent Sexton; Ken Jenkins; Judith Scott; Vyto Ruginis; Adam Lieberman; Bill Jacobson; Kevin Graves; Mary Kathleen Gordon; Christopher Graves,The Truth Is Out There,False,,ai-drafted
s08e13,8,13,Per Manum,2001-02-18,8ABX08,60,7.4,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751178,Q7166755,Kim Manners,Frank Spotnitz; Chris Carter,Mitch Pileggi; Adam Baldwin; Jay Acovone; Steven Anderson; David Purdham; Megan Follows; Jennifer Griffin; Saxon Trainor; Karl T. Wright; Alexandra Margulies; Christopher Stanley; Victoria Gallegos; Diana Castle; Elizabeth Cheap,The Truth Is Out There,False,,ai-drafted
s08e14,8,14,This Is Not Happening,2001-02-25,8ABX14,60,7.9,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751242,Q7785909,Kim Manners,Frank Spotnitz; Chris Carter,Mitch Pileggi; Annabeth Gish; Judson Scott; Roy Thinnes; Sarah Koskoff; Eddie Kaye Thomas; Judd Trichter; Bernard White; Arlene Pileggi; Roz Witt; Randy Ross; John McGonegle,The Truth Is Out There,False,,ai-drafted
s08e15,8,15,Deadalive,2001-04-01,8ABX15,60,8.1,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751098,Q5245530,Tony Wharmby,Frank Spotnitz; Chris Carter,"Mitch Pileggi; Tom Braidwood; Bruce Harwood; Dean Haglund; Nicholas Lea; James Pickens, Jr.; Sheila Larken; Zachary Ansley; Judson Scott; Larry Dorf; Gibby Brand; Richard McGonagle; Arlene Pileggi; Nelson Mashita; Larry Rippenkroeger; David Doty; Mary Wickliffe",The Truth Is Out There,False,,ai-drafted
s08e16,8,16,Three Words,2001-04-08,8ABX18,60,7.8,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751243,Q7797929,Tony Wharmby,Frank Spotnitz; Chris Carter,"Mitch Pileggi; Tom Braidwood; Bruce Harwood; Dean Haglund; James Pickens, Jr.; Adam Baldwin; Judson Scott; Nelson Mashita; Joe Basile; Ric Sarabia; Dwight Hicks; Gary Bristow; J.C. Murad",The Truth Is Out There,False,,ai-drafted
s08e17,8,17,Empedocles,2001-04-15,8ABX17,60,6.9,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751112,Q5373845,Barry K. Thomas,Greg Walker,Annabeth Gish; Denise Crosby; Ron Canada; Jay Underwood; Wendy Gazelle; Jake Fritz; Amanda Fein; Caitlin Fein; Cheryl Francis Harrington; Dayna Beilenson; Louise Melilli; Veronica Brown; Bruce Wright; Devlin Elliott; Jennifer Hammon,The Truth Is Out There,False,,ai-drafted
s08e18,8,18,Vienen,2001-04-22,8ABX16,60,7.9,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751258,Q15704525,Rod Hardy,Steven Maeda,"Mitch Pileggi; James Pickens, Jr.; Miguel Sandoval; M.C. Gainey; Casey Biggs; Gregory Cruz; Lee Reherman; Kevin C. Loomis; Steve Wilcox; Luis Villalta; Rich Marotta",The Truth Is Out There,False,,ai-drafted
s08e19,8,19,Alone,2001-05-06,8ABX19,60,7.6,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751072,Q4734381,Frank Spotnitz,Frank Spotnitz,Mitch Pileggi; Jolie Jenkins; Zach Grenier; Jay Caputo; Tony Ketcham; James Otis; Lisa Kaseman,The Truth Is Out There,False,,ai-drafted
s08e20,8,20,Essence,2001-05-13,8ABX20,60,8.4,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751115,Q5399453,Kim Manners,Chris Carter,Mitch Pileggi; Annabeth Gish; Nicholas Lea; Sheila Larken; Kirk B.R. Woller; Zachary Ansley; Denise Crosby; Jay Acovone; Steven Anderson; David Purdham; Frances Fisher; Arlene Pileggi; Karon Kearney,The Truth Is Out There,False,,ai-drafted
s08e21,8,21,Existence,2001-05-20,8ABX21,60,8.6,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751118,Q5420344,Kim Manners,Chris Carter,"Mitch Pileggi; Tom Braidwood; Bruce Harwood; Dean Haglund; Annabeth Gish; Nicholas Lea; James Pickens, Jr.; Adam Baldwin; Kirk B.R. Woller; Zachary Ansley; Dale Dickey; Austin Tichenor; Jerry Shiban; Tom Martin",The Truth Is Out There,False,,ai-drafted
s09e01,9,1,Nothing Important Happened Today,2001-11-11,9ABX01,60,7.5,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751167,Q50280116,Kim Manners,Frank Spotnitz; Chris Carter,"Tom Braidwood; Bruce Harwood; Dean Haglund; James Pickens, Jr.; Sheila Larken; Cary Elwes; Lucy Lawless; Nicholas Walker; James Riker; Travis Riker; Ashley Knutson; Rikki Held; Rowdy Held; John Casino; Jane Yamamoto",The Truth Is Out There,False,,ai-drafted
s09e02,9,2,Nothing Important Happened Today II,2001-11-18,9ABX02,60,7.3,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751168,Q50280114,Tony Wharmby,Frank Spotnitz; Chris Carter,"Tom Braidwood; Bruce Harwood; Dean Haglund; James Pickens, Jr.; Adam Baldwin; Cary Elwes; Lucy Lawless; Ryan Cutrona; Jeff Austin; Ben Reed; Wyatt Smith; James Riker; Travis Riker; Victoria Gallegos; Kevin E. West",The Truth Is Out There,False,,ai-drafted
s09e03,9,3,Dæmonicus,2001-12-02,9ABX03,60,7.3,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751096,Q1157083,Frank Spotnitz,Frank Spotnitz,James Remar; Tim Halligan; Troy Mittleider; Andi Chapman; Sarah Benoit; James Rekart; Robert Beckwith; Elijah Mahar; Rueben Grundy; Shane Nickerson; Lou Richards,The Truth Is Out There,False,,ai-drafted
s09e04,9,4,4-D,2001-12-09,9ABX05,60,8.1,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751067,Q4637115,Tony Wharmby,Steven Maeda,Cary Elwes; Dylan Haggerty; Angela Paton; Gil Colon; Ming Lo,The Truth Is Out There,False,,ai-drafted
s09e05,9,5,Lord of the Flies,2001-12-16,9ABX06,60,6.7,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751155,Q15704673,Kim Manners,Thomas Schnauz,Aaron Paul; Jane Lynch; Erick Avari; Samaire Armstrong; Branden Williams; Hank Harris; Michael Wiseman; Aeryk Egan,The Truth Is Out There,False,,ai-drafted
s09e06,9,6,Trust No 1,2002-01-06,9ABX08,60,7.6,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751250,Q7848125,Tony Wharmby,Frank Spotnitz; Chris Carter,Terry O'Quinn; Kathryn Joosten; Allison Smith; Steven Flynn; James Riker; Travis Riker; Fitz Houston; Brianne Prather,They're Watching,True,,ai-drafted
s09e07,9,7,John Doe,2002-01-13,9ABX07,60,7.4,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751146,Q6229618,Michelle MacLaren,Vince Gilligan,"James Pickens, Jr.; Ramon Franco; F.J. Rio; René Rivera; Zitto Kazann; Eduardo Antonio Garcia; Frank Roman; Barbara Patrick; Jacob Handy; Zachary Handy; Luis Robledo; Bo Kane; Charlie Hartsock; Alfred De Contreras; Lucy Rodriguez",The Truth Is Out There,False,,ai-drafted
s09e08,9,8,Hellbound,2002-01-27,9ABX04,60,7.1,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751134,Q5707003,Kim Manners,David Amann,Kari Whitman; Don Swayze; Katy Boyer; Cyril O'Reilly; George D. Wallace; James McDonnell; Robert Beckwith; David Figlioli,The Truth Is Out There,False,,ai-drafted
s09e09,9,9,Provenance,2002-03-03,9ABX10,60,7.6,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751181,Q7252330,Kim Manners,Frank Spotnitz; Chris Carter,"Tom Braidwood; Bruce Harwood; Dean Haglund; James Pickens, Jr.; Sheila Larken; Cary Elwes; Alan Dale; Neal McDonough; McNally Sagal; Denis Forest; James Parks; James Riker; Travis Riker; Laura Leigh Hughes; Randy Hall; Joe Colligan; Brian Catalano",The Truth Is Out There,False,,ai-drafted
s09e10,9,10,Providence,2002-03-10,9ABX11,60,7.7,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751182,Q7252380,Chris Carter,Frank Spotnitz; Chris Carter,"Tom Braidwood; Bruce Harwood; Dean Haglund; James Pickens, Jr.; Cary Elwes; Alan Dale; Neal McDonough; McNally Sagal; Denis Forest; Kerrie Keane; James Riker; Travis Riker; Jamie McShane; Brad Kalas; Kevin McCorkle; Brian Morri; Christian Svensson",The Truth Is Out There,False,,ai-drafted
s09e11,9,11,Audrey Pauley,2002-03-17,9ABX13,60,7.3,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751079,Q4820167,Kim Manners,Steven Maeda,Vernée Watson; Stan Shaw; Jack Blessing; Tracey Ellis; Michele Harrell; Esther Mercado; Joe Nieves; Cynthena Sanders; Ana Maria Lagasca; Del Zamora,The Truth Is Out There,False,,ai-drafted
s09e12,9,12,Underneath,2002-03-31,9ABX09,60,7.2,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751253,Q7883729,John Shiban,John Shiban,Arthur Nascarella; Robert Curtis Brown; W. Earl Brown; Lisa Darr; Alan Davidson; Paul Vincent O'Connor; Aaron D. Spears; Rick Garcia; Carol Kiernan; Kelly McNair; Mary-Margaret Lewis; Michael Patterson; Leah Sanders; Pamela Kay Davis,The Truth Is Out There,False,,ai-drafted
s09e13,9,13,Improbable,2002-04-07,9ABX14,60,7.7,not-listed,not-flagged,motw,standalone,False,0 of 3 voting sources say mythology; features no non-recurring paranormal antagonist.,tt0751142,Q6007706,Chris Carter,Chris Carter,Ray McKinnon; John Kapelos; Burt Reynolds; Ellen Greene; Beth Watson; Travis Riker; Amy D'Allessandro; Nick De Marinis; Shannon Maureen Brown; Larry Udy; Angelo Vacco; Benito Prezia; Ernesto Gasco,Dio Ti Ama,True,,ai-drafted
s09e14,9,14,Scary Monsters,2002-04-14,9ABX12,60,7.2,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751198,Q7430557,Dwight Little,Thomas Schnauz,Jolie Jenkins; Brian Poth; Scott Paulin; Gavin Fink; Steve Ryan; Robert Beckwith,The Truth Is Out There,False,,ai-drafted
s09e15,9,15,Jump the Shark,2002-04-21,9ABX15,60,7.2,not-listed,not-flagged,motw,monster-of-the-week,False,0 of 3 voting sources say mythology; features a non-recurring paranormal antagonist.,tt0751148,Q6311207,Cliff Bole,John Shiban; Vince Gilligan; Frank Spotnitz,Tom Braidwood; Bruce Harwood; Dean Haglund; Michael McKean; Jim Fyfe; Marcus Giamatti; Timothy Landfield; Zuleikha Robinson; Stephen Snedden; John Prosky; Michael Craven Wells; Pamela Paulshock; Michael Edward Thomas; Thomas Schnauz; Robert Joseph,The Truth Is Out There,False,,ai-drafted
s09e16,9,16,William,2002-04-28,9ABX17,60,7.5,mythology,mythology,mythology,mythology,False,3 of 3 voting sources say mythology.,tt0751261,Q8003884,David Duchovny,David Duchovny; Frank Spotnitz; Chris Carter,James Riker; Travis Riker; Chris Owens; Cyd Strittmatter; Adam Nelson; Shannon Hile; Annie Abbott; Dallas Munroe; David Fabrizio; Kiersten Van Horne; Dan Shor,The Truth Is Out There,False,,ai-drafted
s09e17,9,17,Release,2002-05-05,9ABX16,60,7.8,not-listed,not-flagged,mythology,standalone,True,1 of 3 voting sources say mythology; features no non-recurring paranormal antagonist.,tt0751189,Q7310913,Kim Manners,John Shiban; David Amann,Cary Elwes; Barbara Patrick; Sal Landi; Jared Poe; Victoria Gallegos; Avery Glymph; Mandy Levin; Kate Lombardi; Kipp Shiotani,The Truth Is Out There,False,,ai-drafted
s09e18,9,18,Sunshine Days,2002-05-12,9ABX18,60,7.5,not-listed,not-flagged,motw,standalone,False,0 of 3 voting sources say mythology; features no non-recurring paranormal antagonist.,tt0751209,Q7641464,Vince Gilligan,Vince Gilligan,Michael Emerson; David Faustino; Tyson Turrou; John Aylward; Stephen Bridgewater; Danielle Savre; Marcie Lynn Ross; Nick Campisano; Arlene Pileggi; Keith Forster; Nolan Irwin; Sharayah Montgomery; Stephanie M. Herrera; Eric Don; Jack Bensinger; Damon Kaylor; Robbie Troy,The Truth Is Out There,False,,ai-drafted
s09e19,9,19,The Truth,2002-05-19,9ABX19,60,8,not-listed,mythology,mythology,mythology,True,2 of 3 voting sources say mythology.,tt0408347,Q7770602,Kim Manners,Chris Carter,"William B. Davis; Tom Braidwood; Bruce Harwood; Dean Haglund; Nicholas Lea; James Pickens, Jr.; Steven Williams; Chris Owens; Laurie Holden; Adam Baldwin; Jeff Gulka; Alan Dale; Julia Vera; Patrick St. Esprit; William Devane; Matthew Glave; Cody Lightning; Christopher Stapleton; John Eric Bentley",The Truth Is Out There,False,,ai-drafted
s09e20,9,20,The Truth,2002-05-19,9ABX20,60,7.5,not-listed,mythology,mythology,mythology,True,2 of 3 voting sources say mythology.,tt0408347,Q7770602,Kim Manners,Chris Carter,"William B. Davis; Tom Braidwood; Bruce Harwood; Dean Haglund; Nicholas Lea; James Pickens, Jr.; Steven Williams; Chris Owens; Laurie Holden; Adam Baldwin; Jeff Gulka; Alan Dale; Julia Vera; Patrick St. Esprit; William Devane; Matthew Glave; Cody Lightning; Christopher Stapleton; John Eric Bentley",The Truth Is Out There,False,,ai-drafted
s10e01,10,1,My Struggle,2016-01-24,1AYW01,60,7.2,,mythology,mythology,mythology,True,2 of 2 voting sources say mythology. Fox DVDs do not cover this record and abstain.,tt4549938,Q22292246,Chris Carter,Chris Carter,William B. Davis; Joel McHale; Annet Mahendru; Hiro Kanagawa; Rance Howard; Giacomo Baessato; Sandy Da Costa; Aliza Vellani; Gardiner Millar; Nneka Croal; Shaker Paleja,The Truth Is Out There,False,,ai-drafted
s10e02,10,2,Founder's Mutation,2016-01-25,1AYW05,60,7,,not-flagged,motw,standalone,True,0 of 2 voting sources say mythology; features no non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt4549948,Q22306763,James Wong,James Wong,Ryan Robbins; Rebecca Wisocky; Doug Savant; Kacey Rohl; Vik Sahay; Jonathan Whitesell; Aaron Douglas; Christine Willes; Anja Savcic; Rowan Longworth; Megan Peta Hill; Omari Newton; Alison Wandzura; Aiden Longworth; Nikolai Witschl; Craig March; Dean Redman; Christopher Logan; Jaiven Natt; Daniela Dib; Hannah Longworth; Amanda Burke; Simon Chin,The Truth Is Out There,False,,ai-drafted
s10e03,10,3,Mulder and Scully Meet the Were-Monster,2016-02-01,1AYW03,60,7.3,,not-flagged,motw,monster-of-the-week,True,0 of 2 voting sources say mythology; features a non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt4549942,Q22306768,Darin Morgan,Darin Morgan,Tyler Labine; Nicole Parker; Kumail Nanjiani; Rhys Darby; Alex Diakun; Ryan Beil; Richard Newman; D.J. Pierce,The Truth Is Out There,False,,ai-drafted
s10e04,10,4,Home Again,2016-02-08,1AYW02,60,6.5,,not-flagged,motw,monster-of-the-week,True,0 of 2 voting sources say mythology; features a non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt4549940,Q22306818,Glen Morgan,Glen Morgan,Sheila Larken; John DeSantis; Daryl Shuttleworth; Alessandro Juliani; Chris Shields; Peggy Jo Jacobs; Tim Armstrong; Trezzo Mahoro; Sachin Sahel; Veena Sood; Seth Whittaker; Keith Arbuthnot; Anthony Moyer; James R. Baylis; Gary Sekhon; Sam Bob; Daniel Jacobsen; Jannen Karr,The Truth Is Out There,False,,ai-drafted
s10e05,10,5,Babylon,2016-02-15,1AYW04,60,5.9,,not-flagged,motw,standalone,True,0 of 2 voting sources say mythology; features no non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt4549946,Q22306854,Chris Carter,Chris Carter,William B. Davis; Tom Braidwood; Bruce Harwood; Dean Haglund; Robbie Amell; Lauren Ambrose; Janet Kidder; Stephen Lobo; Marci T House; Garry Chalk; Eric Breker; Artin John; Shaine Jones; Nina Nayebi; Laine MacNeil; Billy Wickman; J. Alex Brinson; Debs Howard; Todd Mann; Thomas Newman; Mo Saïd; Johnny Ghorbani,The Truth Is Out There,False,,ai-drafted
s10e06,10,6,My Struggle II,2016-02-22,1AYW06,60,6.5,,mythology,mythology,mythology,True,2 of 2 voting sources say mythology. Fox DVDs do not cover this record and abstain.,tt4549954,Q22306871,Chris Carter,Chris Carter; Dr. Anne Simon; Dr. Margaret Fearon,William B. Davis; Annabeth Gish; Robbie Amell; Joel McHale; Lauren Ambrose; Julian D. Christopher; Sandy Da Costa; Aliza Vellani; Darren Dolynski; Mik Byskov,The Truth Is Out There,False,,ai-drafted
s11e01,11,1,My Struggle III,2018-01-03,2AYW01,60,5.7,,mythology,mythology,mythology,True,2 of 2 voting sources say mythology. Fox DVDs do not cover this record and abstain.,tt6803156,Q47068629,Chris Carter,Chris Carter,William B. Davis; Annabeth Gish; Chris Owens; Robbie Amell; Lauren Ambrose; Barbara Hershey; Alan C. Peterson; Anjali Jay; Sandy Da Costa; Fiona Vroom; Jett Klyne; Harry Han; Erica Govier; Jeremy Schuetze; Naiah Cummins; Arggy Jenati; Alexandre Campion; Mike Dopud,The Truth Is Out There,False,,ai-drafted
s11e02,11,2,This,2018-01-10,2AYW02,60,6.3,,not-flagged,motw,monster-of-the-week,True,0 of 2 voting sources say mythology; features a non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt6803224,Q47498323,Glen Morgan,Glen Morgan,Dean Haglund; Barbara Hershey; Sandrine Holt; Andre Roshkov; Dejan Loyola; Dean Friss,The Truth Is Out There,False,,ai-drafted
s11e03,11,3,Plus One,2018-01-17,2AYW03,60,6.6,,not-flagged,motw,monster-of-the-week,True,0 of 2 voting sources say mythology; features a non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt6803102,Q47498350,Kevin Hooks,Chris Carter,Karin Konoval; Karin Konoval; Ben Wilkinson; Jared Ager-Foster; Alison Araya; Denise Dowse; Lossen Chambers; Thabo Ketshabetswe; Elizabeth Lavender; Kathryn Kirkpatrick; Rhett Spencer,The Truth Is Out There,False,,ai-drafted
s11e04,11,4,The Lost Art of Forehead Sweat,2018-01-24,2AYW04,60,6.9,,not-flagged,motw,standalone,True,0 of 2 voting sources say mythology; features no non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt6803158,Q47496134,Darin Morgan,Darin Morgan,Brian Huskey; Stuart Margolin; Bill Dow; Alex Diakun; Wolsey Brooks; Shane Dean; Keith Arbuthnot; Ryan Hesp; Antonio Cayonne; Dan Zukovic; Charles André; Susan Wright,The Truth Is Out There,False,,ai-drafted
s11e05,11,5,Ghouli,2018-01-31,2AYW05,60,6.9,,mythology,mythology,mythology,True,2 of 2 voting sources say mythology. Fox DVDs do not cover this record and abstain.,tt6803126,Q47540224,James Wong,James Wong,William B. Davis; Sarah Jeffery; Madeleine Arthur; Zak Santiago; Ben Cotton; Miles Robbins; Louis Ferreira; François Chau; Keith Arbuthnot; Robyn Bradley; Troy Anthony Young; Devon Alexander; Sunita Prasad; Eddie Flake; Mackenzie Murdock; Cameron Forbes,The Truth Is Out There,False,,ai-drafted
s11e06,11,6,Kitten,2018-02-07,2AYW06,60,6.6,,not-flagged,motw,monster-of-the-week,True,0 of 2 voting sources say mythology; features a non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt6803232,Q48815948,Carol Banker,Gabe Rotter,"James Pickens, Jr.; Haley Joel Osment; Haley Joel Osment; Cory Rempel; Brendan Patrick Connor; Peter Hall; Robert Mann; Patrick Keating; Jeremy Jones; Zachary Choe; Shane Symons; Shawn Beaton; Johnson Phan; Charles André; Rob Fournier; Jovan Nenadic",The Truth Is Out There,False,,ai-drafted
s11e07,11,7,Rm9sbG93ZXJz,2018-02-28,2AYW07,60,6.3,,not-flagged,motw,standalone,True,0 of 2 voting sources say mythology; features no non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt6803124,Q50298131,Glen Morgan,Kristen Cloke; Shannon Hamblin,Kristen Cloke; Scott Higgs; Candus Churchill; Nikita Wyllie,The Truth Is Out There,False,,ai-drafted
s11e08,11,8,Familiar,2018-03-07,2AYW09,60,6.7,,not-flagged,motw,monster-of-the-week,True,0 of 2 voting sources say mythology; features a non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt6803236,Q50392657,Holly Dale,Benjamin Van Allen,Roger Cross; Jason Gray-Stanford; Erin Chambers; Sharon Taylor; Alex Carter; Emma Oliver; Kwesi Ameyaw; John Perrotta; Keith Arbuthnot; Sean Campbell; Ken Godmere; Philip Cabrita; Michael Q. Adams; Sebastian Billingsley-Rodriguez; Monique Durian,The Truth Is Out There,False,,ai-drafted
s11e09,11,9,Nothing Lasts Forever,2018-03-14,2AYW08,60,5.9,,not-flagged,motw,monster-of-the-week,True,0 of 2 voting sources say mythology; features a non-recurring paranormal antagonist. Fox DVDs do not cover this record and abstain.,tt6803176,Q50593952,Jim Wong,Karen Nielsen,Jere Burns; Fiona Vroom; Carlena Britch; Viv Leacock; Aidan Kahn; Genevieve Buechner; Cameron McDonald; Garrett Black; Samuel Patrick Chu; Guy Fauchon; Albert Nicholas; Jay Hindle; Fabiola Colmenero; Micaela Aguilera; Nick Heffelfinger; Angus Stuart; Neil Corbett,The Truth Is Out There,False,,ai-drafted
s11e10,11,10,My Struggle IV,2018-03-21,2AYW10,60,6.3,,mythology,mythology,mythology,True,2 of 2 voting sources say mythology. Fox DVDs do not cover this record and abstain.,tt6803128,Q50825253,Chris Carter,Chris Carter,"William B. Davis; Annabeth Gish; James Pickens, Jr.; Joel McHale; Barbara Hershey; Sarah Jeffery; Madeleine Arthur; Zak Santiago; Ben Cotton; Alan C. Peterson; Miles Robbins; Keith Arbuthnot; West Duchovny; Mark Acheson; Bentley Hixson; Thomas Nicholson; Henry Mah; JP Finn; Austin Dunn; Gerry Rousseau; Rogan Christopher; Chase Nicholson; Jodi Pongratz; Niobe Martinez; Cole Lindsay",The Truth Is Out There,False,,ai-drafted
